,music_names,labels,chroma_rms_mean,chroma_rms_var,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,mfcc_mean_13,mfcc_var_13,mfcc_mean_14,mfcc_var_14,mfcc_mean_15,mfcc_var_15,mfcc_mean_16,mfcc_var_16,mfcc_mean_17,mfcc_var_17,mfcc_mean_18,mfcc_var_18,mfcc_mean_19,mfcc_var_19,mfcc_mean_20,mfcc_var_20
652,The Itch - NEFFEX.mp3,Dark,0.2063048,0.016516317,0.37017694,0.10551562,2099.733602775366,1395043.789874085,2154.5018676511977,823812.9681951632,4358.015314344282,6264141.349834467,0.0868403668005031,0.004677631088987121,-9.428974e-06,0.023166513,-3.08203e-05,0.022699974,117.45383522727273,-119.08145,22550.996,92.18558,1224.5747,9.686556,892.82605,8.207464,567.87665,-0.76668,304.26358,2.969467,215.41188,-4.617226,175.34874,5.5797234,247.37901,-7.2670217,99.56324,1.386689,110.739456,-4.91342,80.893814,-1.3522482,108.829926,-3.395218,93.8685,2.9371567,86.20714,0.40416625,93.96038,4.9540734,73.13227,-0.15313931,56.271835,0.89865386,78.68476,-4.2199535,95.2891,-0.56137764,73.193436
653,El Secreto - Yung Logos.mp3,Dark,0.24077965,0.026173228,0.3211806,0.095929675,947.2505038890183,193354.67394496631,1100.0807908999727,318156.2155458905,1735.0895081511223,1682106.5075582066,0.05171057166698916,0.0004043909245502007,0.0005997081,0.07167866,0.0017183817,0.0057543167,161.4990234375,-172.42935,6874.7153,168.54134,1683.7423,-6.677034,953.02826,-2.2149565,217.75307,-3.8026454,115.4882,4.0151596,316.45914,-5.9984665,78.22072,-7.0890985,243.2021,-5.2253957,49.006367,-0.88630295,91.45582,2.1191769,58.9137,1.2388636,70.75615,-4.395538,72.442986,-10.227935,84.242325,-10.190858,57.264378,-5.5333595,69.38877,-7.3692436,96.19334,0.6176871,65.336426,3.6837418,53.114563,-1.6849463,84.011894
654,Born a Rockstar - NEFFEX.mp3,Dark,0.28755176,0.034409054,0.42183512,0.09173143,1184.894317228142,580738.4038948514,1310.1135075021514,432173.06893851515,2367.4523510061917,2836802.012944492,0.05610774840363777,0.002462898471206005,-7.854918e-06,0.09021537,0.00036310212,0.0066160886,107.666015625,-164.30182,7799.682,153.11209,4249.4673,-19.025179,1148.9816,29.71182,405.7866,16.989326,223.64677,3.6301353,186.17447,1.7294779,111.35514,2.7151859,155.64928,-0.5216935,100.55994,3.8214447,55.738377,5.1565204,85.17909,7.0520663,55.07128,11.431545,81.97597,2.1232495,48.955482,-1.3359033,45.976994,-2.0391579,47.761105,-2.7730103,38.321552,5.419223,55.57879,-3.4963567,35.599937,-6.6466312,67.31668
655,Dead Forest - Brian Bolger.mp3,Dark,0.08950981,0.0031323167,0.2756827,0.11451675,1671.9789983652836,258782.062535054,1654.4587800589984,92883.59760874935,2801.5830592105262,978734.9339672792,0.1066811387383901,0.002012888090785258,8.28258e-07,0.006885317,4.488966e-05,0.001455299,123.046875,-249.24811,5492.619,96.166824,1362.1293,-29.522253,768.46216,34.356533,361.53586,18.827549,257.82397,19.782814,86.01366,-1.5237292,85.7153,2.9815364,263.84573,15.193881,296.07407,27.948267,210.82208,2.3672285,109.64933,-18.172565,262.40942,-4.23331,108.730965,19.583908,149.47931,17.220154,108.832115,0.57453525,168.94902,-5.842398,112.22716,6.9814725,52.279846,16.324574,151.3715,5.0457683,171.54605
656,Polymetric Juggling - DivKid.mp3,Dark,0.06700512,0.0028741276,0.5050357,0.092700794,1063.0464557615367,560846.6194969435,1383.176000718656,447669.96291272354,2093.079010104247,3089665.9056324055,0.03196012420181889,0.0004661080094918294,-3.3347678e-07,0.0023429987,1.6539443e-05,0.0030174623,103.359375,-296.3144,13729.376,132.95514,3458.7065,12.455889,1846.5469,32.91245,594.87256,15.6195545,469.20312,14.777362,288.59888,7.9928837,281.0333,7.996326,173.63174,2.197277,183.13336,6.349292,123.94507,5.666643,109.660385,4.7215157,80.97776,2.7272243,58.12627,3.1812336,60.29356,0.6633213,52.731194,5.1918855,37.101498,1.2979493,38.0313,2.0211968,30.569393,-0.24228482,31.217764,-0.5802816,27.73411
657,Watch Your Back - Jeremy Black.mp3,Dark,0.113214076,0.002686247,0.37635726,0.10328597,934.2620163605279,735705.3143860915,1379.5570259064793,520212.8827716816,1658.6733035627904,4487746.285426937,0.03468044032991486,0.0006020504913685755,0.000609153,0.0114782695,0.00052995636,0.0011910469,129.19921875,-298.39383,6185.9697,157.39038,3094.0686,43.446514,572.9697,22.189196,717.46423,8.9548645,140.4475,4.965039,198.93523,-3.2704587,164.86351,-3.604768,206.0584,-6.117501,180.93701,-9.8272705,316.78577,-13.681811,302.92676,-10.171605,332.85486,-8.714217,216.60135,-4.721194,160.97992,-4.5857096,74.754776,-2.7182307,72.87819,-3.4207575,64.836586,-0.08090135,65.46888,0.21917833,42.695686,1.2963364,29.39981
658,Time to Spare - An Jone.mp3,Dark,0.16529794,0.012232397,0.44061342,0.09030833,1637.144579112757,3017733.9429860483,1628.5853826987732,506533.99222562346,2944.1738636501063,6609646.203602891,0.09029952955688854,0.028514860266048797,-6.436368e-07,0.016362779,5.5449593e-05,0.01518755,99.38401442307692,-191.27533,7402.13,137.88054,4435.287,2.9572082,807.8085,2.8563516,512.2198,11.730375,269.7146,15.012421,215.5133,-0.7703141,203.88148,7.894128,181.3847,8.3589945,152.5307,12.277347,90.04666,-0.26097897,97.7069,-0.052320015,82.061005,-0.21742855,69.39885,-0.720748,77.70301,-7.1865854,66.619125,-1.6452605,47.8264,-1.3464137,49.95111,5.359088,54.193584,3.906916,72.03339,3.6457648,62.082733
659,Voices - Patrick Patrikios.mp3,Dark,0.18524541,0.0054788752,0.37160003,0.08362053,1147.2015829956217,47652.144768210535,1726.155363730455,30100.760411248695,2202.503348430244,308418.6525579284,0.038478225377321984,0.00030264545612945646,9.503464e-06,0.03604482,-2.5079602e-05,0.0008617998,60.09265988372093,-143.62596,1003.9698,150.12788,155.20956,-0.4461905,130.24817,24.697514,67.19582,5.4186106,68.65352,2.6535892,83.15942,-6.4937787,93.06574,11.064316,101.29543,-13.009825,109.8148,7.7294316,104.00085,-1.7066325,45.15045,1.9307923,97.25628,5.5063124,34.539932,10.556086,38.788918,-9.960286,40.59079,-2.6923468,35.75028,2.5367157,53.54737,-3.6760266,45.481243,-2.224965,45.135433,1.0836234,43.930614
660,Piano Trap Beethoven - josh pan.mp3,Dark,0.21667393,0.01270554,0.31848106,0.09927527,1268.7154390600444,542461.3358095639,1581.2957875824984,258707.66173689984,2432.451957962461,2294641.308596417,0.0477635055872678,0.0011746346361220354,0.0007188471,0.047464095,0.0012952442,0.003908135,103.359375,-153.77295,4023.4148,141.66208,2194.095,-14.97659,292.18372,33.384407,364.40305,16.018456,256.48584,19.55701,136.7588,3.115775,48.49145,6.601184,55.752033,-1.4915096,41.878433,5.8097196,57.72522,4.649372,38.102333,9.920217,43.13452,-5.34404,91.64487,6.347422,68.65842,1.5557858,61.439537,2.0014567,57.789448,2.7383473,78.31692,8.633311,84.28613,-9.5928,63.28807,-3.2271233,50.836216
661,Tak - Bobby Richards.mp3,Dark,0.0810604,0.0028977136,0.41036543,0.0952248,1886.1152693078184,998433.156763726,2050.2477343655287,332513.2697389589,3902.3347364490614,4224482.735315571,0.08997073335913312,0.002238720308367875,-2.6436452e-05,0.0068869307,2.985547e-06,0.0013037873,112.34714673913044,-254.97942,7694.322,90.94652,2654.846,-10.059166,1267.9117,11.801495,796.5542,-11.734236,588.1018,18.464628,241.88104,10.800833,466.89725,-3.6594677,319.06042,-1.0449253,122.63901,7.286156,408.0691,-2.396651,113.90516,9.14917,114.6555,9.887824,166.15645,6.7638035,261.4536,-1.4524157,66.88846,7.5856457,202.36427,10.789144,182.35207,22.871487,74.15457,14.205775,83.46885,-9.595533,233.51001
662,Back To The Future - Ofshane.mp3,Dark,0.1958482,0.009770449,0.4419068,0.08936506,1662.3244242613227,1453161.0858527557,2059.017537794661,877669.4448328977,3633.511361987229,8140779.593452529,0.04698119739260836,0.001597661699797517,1.8163481e-06,0.030173717,-1.2703333e-05,0.0051608584,123.046875,-182.11101,8040.4507,108.95412,2469.5923,22.31114,1652.7428,41.437874,360.0744,13.532898,294.84952,20.67639,274.32355,16.55606,122.656456,9.27439,305.80286,0.38352904,122.35549,3.6108747,137.88327,-3.5597234,109.50624,4.191954,105.803986,-3.8567903,90.418686,-0.047419213,86.556305,-6.6734447,56.652935,-4.3240347,84.31963,-3.976928,66.546646,-1.0324997,84.48814,-5.4194136,43.65114,-0.09733473,33.963715
663,Knowpe - Noir Et Blanc Vie.mp3,Dark,0.15985161,0.0061543905,0.34747693,0.09245958,772.1599748313923,324092.6384128337,1267.9110253414406,329921.16360205715,1397.4748829939049,2465984.8150197794,0.026189939894543345,0.0003906796132721007,3.26842e-06,0.024994561,-6.3585256e-05,0.002729051,89.10290948275862,-250.36755,2469.4363,149.53023,813.54816,27.742336,520.41235,41.16583,237.59866,23.168983,176.23288,7.2473083,231.08408,-1.1322929,149.87932,8.004032,141.00331,-5.1318517,109.24608,-12.949719,167.3945,-2.1846676,116.161354,-9.487106,135.78981,-5.426658,104.373116,4.440601,99.503395,-7.0443034,103.22903,-12.088789,119.176445,-8.940104,78.982574,-7.4531975,70.95796,-6.4370327,53.70134,-1.019707,69.59301
664,Beatbox Lighter - Kwon.mp3,Dark,0.2797638,0.028419035,0.55873466,0.0864311,1980.1684977621162,3677404.8042805986,2148.4681503965544,1021435.7928145105,3895.8847754510934,12632267.72855698,0.07874291009578173,0.0202341216157469,-1.4792018e-05,0.090461306,1.4833428e-05,0.009829567,99.38401442307692,-255.40352,13816.111,58.04047,2655.5112,33.07499,1083.6263,45.126698,272.38577,23.27195,274.54065,21.24248,132.99988,14.774765,126.048096,17.202887,78.49599,11.866648,134.42746,20.792456,152.59676,10.920235,146.19061,10.263566,78.29747,5.8026314,81.9894,10.491089,59.56441,7.97138,82.374504,6.723178,44.216526,2.384237,24.391096,5.793724,34.992634,5.569395,43.35635,7.075478,20.473513
665,Empire Seasons - Dan Henig.mp3,Dark,0.157529,0.0075509804,0.2460044,0.09243766,949.4949168647062,206095.3025891952,1191.7046805932607,134600.7272958494,1614.0985731000872,1033375.9500267837,0.04479489164086687,0.00035931647362632396,7.453336e-06,0.017887168,8.692467e-06,0.01118064,86.1328125,-215.97731,3136.2356,169.99129,927.7999,-12.044231,387.58698,7.166173,122.00733,-3.061276,126.070854,-15.428279,96.62523,-19.712545,123.49165,-17.043999,134.43027,-13.584695,81.18379,-12.568357,75.10641,-13.304329,76.7282,-19.185831,71.43862,-21.17699,95.28291,-12.95732,74.928276,-6.954024,65.11358,-4.246222,69.294914,2.1263616,57.65824,7.4625893,96.9306,-1.3069952,62.92335,-11.720719,65.01652
666,Goestories - Noir Et Blanc Vie.mp3,Dark,0.1375273,0.0077764215,0.32106224,0.091915354,1090.2562568010837,372677.463926755,1370.8654620783225,634179.829449248,2256.128024169166,2882754.8446323946,0.0455208887625774,0.0006286264856174584,-0.000169251,0.0149427485,0.00022873879,0.0055219736,73.828125,-227.74362,10535.934,135.11403,1209.497,17.038876,967.3226,16.925423,1699.2582,-11.646369,381.3114,-2.1838448,746.3968,-13.542458,194.82149,0.57429355,274.91626,-5.580634,182.79489,-8.888206,255.88226,-15.152436,184.76799,-13.928301,196.62106,-16.186455,108.317795,-11.1079645,111.68498,-10.007873,75.545555,-5.087234,101.48159,-5.187122,59.37789,0.3067576,63.2816,0.5438862,36.61844,4.546913,61.037273
667,Swoop141 - Kwon.mp3,Dark,0.15139678,0.03813141,0.4270187,0.09401596,2999.53547534012,1927596.818518993,2391.048572646226,270559.24203243834,5632.332608721943,5383341.096815595,0.18382088392511609,0.013752150726145367,-9.548087e-05,0.0012586137,0.00022068112,0.058150616,135.99917763157896,-214.88512,19183.906,42.17242,4465.677,-19.391403,1835.7543,8.523957,652.2773,-6.705547,433.9312,-1.7071463,238.02281,-7.6433415,148.32744,9.092358,112.09617,0.84368557,167.96542,0.48091224,85.77284,-10.144444,74.566284,-1.638939,72.16964,-2.3722308,45.533287,4.960416,64.960464,3.9932745,80.549126,8.343953,87.947815,4.600109,98.76086,3.492407,66.87586,-5.666611,47.400234,-2.7093508,81.89722
668,Everywhere You Know - Jeremy Black.mp3,Dark,0.06651712,0.00026772625,0.3129314,0.09025254,732.058744894034,13527.673902864064,867.2922165986861,43676.71624662321,1161.4096437814435,56417.24964760126,0.0445953463622291,7.783927724056315e-05,-7.543224e-07,0.004351527,4.880282e-06,3.991161e-05,123.046875,-316.31863,3012.2732,214.3798,477.6335,-11.491151,254.44113,-3.866583,66.08243,6.7010126,55.825657,6.1031985,28.818432,-5.2323804,42.32044,-5.827197,45.297363,-4.498154,35.127014,-4.053733,20.385534,-10.058562,46.69819,-13.222455,30.274925,-16.868315,33.907578,-16.698366,54.989853,-8.974477,75.68628,0.5391988,30.548399,4.4763346,19.235945,4.6380324,20.407326,-4.2896514,17.652239,-8.478919,32.96138
669,Stained Moonboots - NoMBe.mp3,Dark,0.06978777,0.00068069313,0.3047826,0.07755389,2132.7476529778187,382088.3639988418,2892.8844596771823,115092.00167855372,5675.224016030137,2165477.629768552,0.0536342183871904,0.0006962241595908149,-4.364963e-07,0.00356616,3.5131823e-06,0.000765337,89.10290948275862,-204.26262,2555.55,98.36959,405.52304,53.31376,245.83131,25.130878,126.89253,6.420785,92.75554,13.24783,31.702553,6.6226144,40.65629,1.88178,53.852722,-13.677027,42.19675,-5.3317404,31.060991,-11.622927,35.928104,1.4596509,27.348732,-8.952741,35.155525,3.291982,28.700943,-5.0053945,31.996311,6.7285604,23.166588,-2.31305,19.188787,4.810834,21.076735,-3.3718805,18.905783,1.4374934,17.17932
670,Please Don't Go - Jeremy Black.mp3,Dark,0.30783987,0.011702316,0.5174543,0.08195127,861.6090871822652,409185.59730095847,1382.6708793029397,520904.98933629796,1822.6473120343944,3241462.1526223565,0.019851353884481424,0.0002660688102570409,2.807218e-06,0.073159374,0.00085784355,0.012440817,107.666015625,-152.74408,5451.4863,166.34938,1630.971,20.35129,581.5377,36.070244,242.98297,15.174735,125.89869,14.120028,100.56638,6.193326,74.95478,9.806414,49.44778,2.7231448,57.241734,6.2968254,43.34908,-0.04846528,35.521004,4.8196445,40.282677,0.8662552,30.502779,2.1707368,29.730505,-0.44167712,33.805374,-2.0356941,38.13448,-2.996185,27.761574,0.9458068,26.08788,-1.51178,27.682432,-1.7980369,29.513397
671,Coryphee A La Seconde - NoMBe.mp3,Dark,0.15247421,0.011020118,0.3133918,0.10061975,992.0843022078378,604873.4992224223,1514.3486995693472,644705.4363318804,1926.696682862084,4726609.448269692,0.032405321812113,0.0007267717671356185,-3.0121544e-06,0.023652876,-0.00012035531,0.006182596,129.19921875,-293.46378,7752.822,138.1026,2278.1497,40.878796,1559.2208,20.42659,308.01532,6.160651,208.8699,4.1460204,231.81729,-6.7487173,146.9433,-2.939941,183.52774,-11.812118,158.7468,-9.995037,85.38684,-14.673856,88.460396,-10.052916,79.61022,-10.755216,97.63996,-9.776172,149.52702,-7.1984177,129.88594,-9.628777,99.58836,-11.289401,84.00148,-8.883448,73.96614,-9.479494,64.14159,-4.70947,52.96618
672,Tubby Dub - Quincas Moreira.mp3,Dark,0.32839045,0.019305028,0.5557844,0.08015129,891.2537831436531,552080.1279443583,1437.2848716407532,587375.9700612965,1912.1134377116389,3664487.8433166016,0.023199406201625385,0.001112121325502009,-0.000399126,0.07739969,0.00031900802,0.025158027,135.99917763157896,-181.76192,5286.366,146.93835,1781.8376,19.345514,721.06647,36.579052,283.12164,26.5545,152.39084,19.30198,82.47424,10.291914,73.49844,10.166447,78.59228,5.282479,86.32917,5.2152286,54.31201,6.4625754,43.10779,8.576374,74.512924,3.251791,85.4644,8.508055,70.22804,5.8023496,49.58296,3.8553014,54.303528,0.5026628,56.70205,3.868947,90.95385,3.7353575,68.63496,2.9076462,48.384815
673,Mysterious Strange Things - Yung Logos.mp3,Dark,0.09992771,0.0013513768,0.27086577,0.0815133,1755.276424706978,128457.63061625337,1929.6115732570345,68113.99865056193,3388.279511537345,663608.0239263152,0.07276335441660217,0.00046484657047220614,0.000158177,0.00848283,-0.00016120856,0.0006142261,112.34714673913044,-142.21582,2375.5757,109.579575,984.8166,-30.382523,129.00406,9.498286,92.98999,-15.014754,92.55349,2.202214,89.52203,-18.429888,41.70353,-7.4086504,54.63089,-19.656576,47.708263,-9.21893,35.2633,-15.485403,43.532337,-5.376163,28.182602,-11.652558,36.07267,-2.5555825,28.05121,-6.6357875,52.387455,0.70901716,76.63321,-4.3727427,48.32747,-0.4341723,41.5168,-9.620898,37.203194,-2.981025,52.563877
674,Superfuzz Grind - Jeremy Korpas.mp3,Dark,0.1258386,0.0037169042,0.49980038,0.07060807,2448.13880173959,133070.1296172773,2326.8220416063705,56231.9781756846,4774.437796294505,641173.7702408612,0.11870449762964397,0.0030543629340826395,-1.3453822e-06,0.0072849505,-2.4204292e-05,0.0060462225,86.1328125,-88.579094,16269.174,76.862785,263.28143,-27.799908,270.2723,33.235455,94.31041,7.6555805,62.79266,2.7876048,151.83109,-8.776151,85.90536,6.5666556,43.14451,-1.3100615,36.874207,8.1292095,54.43073,2.4017649,42.029667,3.1447716,30.79164,-6.639023,21.692707,-0.40898892,21.271036,-8.302365,22.283602,2.1924214,34.445,-4.403501,18.466227,3.7384686,27.020605,-5.6872797,17.639233,0.56614923,17.877249
675,The Emperor's New Nikes - DJ Williams.mp3,Dark,0.1303082,0.009943874,0.25410834,0.09080294,1181.3109937521272,99717.39805091236,1380.3340731884748,187570.31043762746,2099.0706405403444,743358.289167735,0.06695840085623066,0.000621917242967464,6.1993906e-06,0.022568239,0.00013369306,0.0011149849,89.10290948275862,-215.12492,10125.275,149.59482,1209.5323,-17.316246,1029.4219,6.1138334,729.5302,-7.02073,127.349,-1.6746168,137.03229,2.4805486,100.40711,2.7500734,90.386925,7.1239176,90.67103,2.8501842,75.84784,-4.9669943,143.77995,-0.8374798,132.13756,1.0947185,104.18393,4.1085467,117.01168,0.24989247,123.695335,-0.18810903,102.92117,3.6154902,112.81211,1.0596293,130.34447,-4.93581,153.34506,5.4787226,140.6047
676,River City - DJ Williams.mp3,Dark,0.2115899,0.00239845,0.33642563,0.082447484,1496.8917489719283,398134.2781094857,1836.6105593161142,253555.93743589954,3079.2063804602844,2394134.3438929,0.06986616860971362,0.0008668618053884865,-3.137835e-06,0.030375622,0.00044088622,0.0068965144,117.45383522727273,-82.81218,5282.5435,139.79448,1473.6572,-2.7063575,335.85214,36.72018,121.427,-12.3759985,104.00254,4.683017,65.83347,0.27538732,59.262135,8.243248,49.611794,3.0847344,64.5863,7.317684,40.24092,-8.089219,47.666645,-1.6520596,34.04896,-3.6329224,47.360283,3.1043386,48.71625,-2.7812614,29.142149,0.05223114,39.656883,-2.086108,38.984707,2.940376,36.706802,-4.180862,39.36158,3.4940972,30.083364
677,Finding Synergy - Jeremy Korpas.mp3,Dark,0.13133346,0.0028220129,0.3599107,0.08352078,2480.6852263276724,256144.57156773316,2759.087858162307,32221.824346387137,5785.090018352119,734486.3213937655,0.0884953076625387,0.0015623607458070694,2.5100235e-06,0.009150567,-2.3821358e-05,0.004468341,103.359375,-98.531784,8662.74,85.86103,308.15155,17.096054,114.13916,27.156776,65.2896,-0.16551182,37.668133,11.849845,30.949207,-3.249551,42.689278,5.2581215,36.09638,-2.3246787,35.30262,3.923805,26.51238,-4.1013184,37.53425,1.3117498,44.0212,-3.3313048,35.293945,4.0764437,29.921114,-1.5502251,35.463573,4.7913914,33.415527,-2.3623781,29.99475,3.646095,25.078447,-2.2030134,35.191803,4.1737857,33.416855
678,Wide Boys - Underbelly & Ty Mayer.mp3,Dark,0.17556888,0.019636849,0.41594887,0.09090466,1478.7299725677824,351217.7077092601,1719.5866045186717,220879.0971408797,2750.2417029980165,1949861.80015306,0.07130682505321208,0.0022858955709276698,7.0267436e-07,0.03580341,-2.0039324e-05,0.008399798,66.25600961538461,-160.0779,4855.9243,137.48616,1156.8025,-22.22458,683.28625,-2.2137985,427.07382,-3.168719,256.23306,7.722388,220.0224,-8.795309,205.98085,-4.035019,177.4428,-8.191389,106.64873,-7.474611,98.68768,-4.4037094,130.22942,0.8725342,132.34557,4.8599873,95.13326,7.2702045,83.42352,-0.3327942,79.25765,-5.8636775,121.369026,-7.4071207,68.72626,-0.188767,80.95501,1.4074764,83.905304,2.5072343,73.67271
679,A Hand In The Dark - Underbelly & Ty Mayer.mp3,Dark,0.16712311,0.005949001,0.4035199,0.08318331,1007.6900290830754,289501.4293669352,1677.3156618778853,209879.61264730085,1906.4218054614937,1824221.4660758097,0.031194822707043345,0.0007214286935491803,2.2123808e-05,0.025581777,3.573245e-05,0.0025323252,151.99908088235293,-206.05011,4144.1914,137.46452,620.9474,13.961937,826.4274,32.43003,301.58963,16.30427,211.41544,19.046394,242.18228,6.0932517,121.09621,9.635954,116.75868,2.912601,85.22942,16.018654,79.353485,8.151723,73.883286,7.8782587,58.75247,2.8306458,91.30478,12.63567,89.91412,12.020061,91.53488,7.91477,37.48774,-4.3776517,26.791079,-0.6234785,27.266054,-5.013024,31.617771,-3.7859306,59.878666
680,A Call Is Upon Us - The 126ers.mp3,Dark,0.1569651,0.0016127396,0.44840539,0.08200722,1564.50154131065,434453.1570577352,2052.1454252633644,212805.12336602624,3508.570450821159,2435151.972835419,0.04863613825464396,0.0008136285458670164,9.815053e-07,0.01675756,-0.00028188172,0.0027546168,117.45383522727273,-133.77899,5159.8267,114.75994,868.16516,-1.2533704,271.51593,41.16248,98.621346,7.484514,131.50801,25.929714,79.49582,6.8566976,53.913483,12.907053,36.92761,2.7778125,67.868675,8.022736,47.061188,0.57630736,50.571262,3.9420798,33.144306,2.8319507,45.168617,5.332556,40.537567,-0.44088107,46.30813,5.1621156,48.93487,-5.0245643,52.01658,4.211004,61.70386,-1.8260504,54.17329,-0.07848649,40.75003
681,The Bone Train - Slynk.mp3,Dark,0.13076392,0.0046784678,0.34106925,0.089578256,2097.5386119800874,903666.7382125848,2362.7088446057705,407845.3504498571,4493.806159902283,5435227.855976095,0.078125,0.003447258804604734,4.508121e-06,0.014890494,4.6528607e-05,0.003262889,103.359375,-181.61037,10742.936,89.987144,1875.6532,14.741043,1241.7562,18.203936,383.34695,-6.3738985,408.98993,-6.5772223,265.3712,-27.1233,370.79114,-12.353665,200.47519,-18.72338,95.80176,-13.162497,78.26502,-15.769573,95.881516,-9.89143,90.21493,-11.565076,84.06784,-2.634249,94.38878,-3.017656,205.85153,0.121838786,78.13612,-3.0047328,74.591675,0.08165937,41.454456,-6.170339,38.55636,-3.6215065,32.006943
